DATE,TAVG,TMAX,TMIN
19510311,-9999,37,34
19510312,-9999,36,32
19510313,-9999,32,29
19510314,-9999,36,30
19510315,-9999,36,31
19510316,-9999,46,26
19510317,-9999,45,33
19510318,-9999,51,35
19510319,-9999,39,27
19510320,-9999,50,26
19510321,-9999,34,23
19510322,-9999,60,29
19510323,-9999,67,37
19510324,-9999,44,29
19510325,-9999,47,28
19510326,-9999,53,24
19510327,-9999,58,38
19510328,-9999,62,50
19510329,-9999,66,44
19510330,-9999,49,31
19510331,-9999,57,28
19510401,-9999,53,39
19510402,-9999,44,35
19510403,-9999,47,36
19510404,-9999,58,35
19510405,-9999,66,33
19510406,-9999,70,50
19510407,-9999,57,42
19510408,-9999,53,38
19510409,-9999,54,40
19510410,-9999,59,40
19510411,-9999,54,41
19510412,-9999,42,38
19510413,-9999,46,37
19510414,-9999,68,40
19510415,-9999,54,41
19510416,-9999,46,31
19510417,-9999,55,28
19510418,-9999,71,36
19510419,-9999,62,47
19510420,-9999,67,39
19510421,-9999,68,50
19510422,-9999,57,36
19510423,-9999,61,31
19510424,-9999,78,40
19510425,-9999,82,57
19510426,-9999,69,51
19510427,-9999,81,52
19510428,-9999,87,65
19510429,-9999,86,67
19510430,-9999,88,62
19510501,-9999,90,65
19510502,-9999,85,67
19510503,-9999,85,56
19510504,-9999,76,51
19510505,-9999,67,50
19510506,-9999,57,47
19510507,-9999,65,42
19510508,-9999,75,45
19510509,-9999,78,48
19510510,-9999,76,55
19510511,-9999,55,43
19510512,-9999,74,40
19510513,-9999,80,43
19510514,-9999,86,49
19510515,-9999,87,52
19510516,-9999,88,54
19510517,-9999,89,54
19510518,-9999,91,55
19510519,-9999,92,57
19510520,-9999,81,62
19510521,-9999,89,64
19510522,-9999,85,56
19510523,-9999,69,51
19510524,-9999,76,48
19510525,-9999,80,50
19510526,-9999,76,60
19510527,-9999,78,58
19510528,-9999,70,57
19510529,-9999,82,53
19510530,-9999,84,58
19510531,-9999,83,61
19510601,-9999,97,64
19510602,-9999,97,65
19510603,-9999,82,67
19510604,-9999,67,59
19510605,-9999,72,52
19510606,-9999,78,56
19510607,-9999,77,63
19510608,-9999,86,67
19510609,-9999,75,64
19510610,-9999,77,58
19510611,-9999,82,54
19510612,-9999,78,65
19510613,-9999,79,64
19510614,-9999,80,59
19510615,-9999,81,59
19510616,-9999,82,65
19510617,-9999,81,65
19510618,-9999,87,63
19510619,-9999,87,70
19510620,-9999,86,68
19510621,-9999,88,64
19510622,-9999,84,75
19510623,-9999,89,71
19510624,-9999,91,70
19510625,-9999,91,69
19510626,-9999,86,69
19510627,-9999,91,76
19510628,-9999,91,71
19510629,-9999,78,69
19510630,-9999,75,63
19510701,-9999,80,59
19510702,-9999,82,60
19510703,-9999,84,65
19510704,-9999,86,63
19510705,-9999,72,55
19510706,-9999,82,52
19510707,-9999,87,57
19510708,-9999,91,69
19510709,-9999,82,68
19510710,-9999,85,68
19510711,-9999,89,70
19510712,-9999,86,71
19510713,-9999,81,71
19510714,-9999,86,68
19510715,-9999,89,69
19510716,-9999,90,69
19510717,-9999,94,69
19510718,-9999,91,66
19510719,-9999,91,74
19510720,-9999,88,69
19510721,-9999,94,71
19510722,-9999,95,78
19510723,-9999,95,75
19510724,-9999,86,73
19510725,-9999,90,71
19510726,-9999,94,68
19510727,-9999,93,71
19510728,-9999,92,71
19510729,-9999,90,71
19510730,-9999,92,70
19510731,-9999,93,72
19510801,-9999,89,73
19510802,-9999,91,68
19510803,-9999,91,70
19510804,-9999,85,57
19510805,-9999,84,58
19510806,-9999,91,60
19510807,-9999,92,73
19510808,-9999,93,72
19510809,-9999,83,69
19510810,-9999,89,69
19510811,-9999,84,70
19510812,-9999,88,68
19510813,-9999,92,64
19510814,-9999,93,66
19510815,-9999,86,68
19510816,-9999,84,64
19510817,-9999,84,58
19510818,-9999,87,62
19510819,-9999,89,59
19510820,-9999,93,62
19510821,-9999,83,64
19510822,-9999,81,58
19510823,-9999,83,58
19510824,-9999,87,54
19510825,-9999,89,62
19510826,-9999,94,62
19510827,-9999,76,70
19510828,-9999,81,70
19510829,-9999,80,73
19510830,-9999,99,74
19510831,-9999,100,72
19510901,-9999,93,72
19510902,-9999,84,64
19510903,-9999,77,62
19510904,-9999,77,58
19510905,-9999,85,61
19510906,-9999,81,59
19510907,-9999,78,54
19510908,-9999,78,53
19510909,-9999,86,49
19510910,-9999,79,67
19510911,-9999,87,63
19510912,-9999,92,60
19510913,-9999,73,53
19510914,-9999,80,49
19510915,-9999,79,51
19510916,-9999,73,50
19510917,-9999,74,46
19510918,-9999,79,47
19510919,-9999,82,51
19510920,-9999,86,54
19510921,-9999,83,66
19510922,-9999,71,50
19510923,-9999,72,42
19510924,-9999,70,55
19510925,-9999,78,63
19510926,-9999,86,64
19510927,-9999,74,49
19510928,-9999,60,41
19510929,-9999,68,39
19510930,-9999,82,45
19511001,-9999,83,56
19511002,-9999,86,53
19511003,-9999,88,60
19511004,-9999,90,67
19511005,-9999,91,65
19511006,-9999,78,59
19511007,-9999,70,48
19511008,-9999,58,37
19511009,-9999,63,34
19511010,-9999,67,37
19511011,-9999,70,35
19511012,-9999,74,42
19511013,-9999,74,40
19511014,-9999,75,41
19511015,-9999,79,47
19511016,-9999,81,46
19511017,-9999,83,46
19511018,-9999,81,48
19511019,-9999,57,40
19511020,-9999,67,33
19511021,-9999,82,42
19511022,-9999,74,62
19511023,-9999,71,50
19511024,-9999,59,39
19511025,-9999,67,36
19511026,-9999,74,43
19511027,-9999,65,52
19511028,-9999,61,40
19511029,-9999,54,37
19511030,-9999,63,51
19511031,-9999,59,36
19511101,-9999,47,36
19511102,-9999,39,18
19511103,-9999,39,13
19511104,-9999,34,20
19511105,-9999,37,29
19511106,-9999,39,30
19511107,-9999,34,26
19511108,-9999,44,20
19511109,-9999,52,29
19511110,-9999,65,28
19511111,-9999,68,29
19511112,-9999,60,50
19511113,-9999,67,55
19511114,-9999,63,49
19511115,-9999,60,41
19511116,-9999,41,33
19511117,-9999,34,27
19511118,-9999,32,19
19511119,-9999,37,17
19511120,-9999,41,18
19511121,-9999,56,26
19511122,-9999,61,49
19511123,-9999,60,39
19511124,-9999,39,30
19511125,-9999,50,31
19511126,-9999,44,30
19511127,-9999,37,26
19511128,-9999,50,26
19511129,-9999,56,24
19511130,-9999,61,27
19511201,-9999,61,29
19511202,-9999,65,38
19511203,-9999,65,48
19511204,-9999,60,37
19511205,-9999,56,40
19511206,-9999,68,41
19511207,-9999,65,51
19511208,-9999,52,39
19511209,-9999,39,33
19511210,-9999,34,31
19511211,-9999,44,29
19511212,-9999,37,28
19511213,-9999,34,24
19511214,-9999,33,19
19511215,-9999,19,4
19511216,-9999,17,3
19511217,-9999,38,12
19511218,-9999,35,12
19511219,-9999,36,11
19511220,-9999,43,35
19511221,-9999,43,18
19511222,-9999,38,17
19511223,-9999,49,25
19511224,-9999,40,20
19511225,-9999,49,31
19511226,-9999,32,24
19511227,-9999,34,15
19511228,-9999,43,25
19511229,-9999,54,39
19511230,-9999,66,50
19511231,-9999,75,54
19520101,-9999,67,31
19520102,-9999,33,30
19520103,-9999,35,28
19520104,-9999,39,31
19520105,-9999,32,30
19520106,-9999,32,29
19520107,-9999,35,29
19520108,-9999,55,35
19520109,-9999,41,30
19520110,-9999,35,24
19520111,-9999,39,22
19520112,-9999,51,36
19520113,-9999,62,49
19520114,-9999,66,58
19520115,-9999,65,32
19520116,-9999,62,32
19520117,-9999,69,41
19520118,-9999,50,32
19520119,-9999,64,41
19520120,-9999,45,29
19520121,-9999,41,27
19520122,-9999,47,25
19520123,-9999,26,17
19520124,-9999,37,18
19520125,-9999,58,37
19520126,-9999,70,45
19520127,-9999,45,34
19520128,-9999,34,14
19520129,-9999,21,8
19520130,-9999,32,9
19520131,-9999,54,24
19520201,-9999,52,46
19520202,-9999,52,48
19520203,-9999,52,49
19520204,-9999,49,32
19520205,-9999,49,31
19520206,-9999,41,31
19520207,-9999,46,30
19520208,-9999,61,30
19520209,-9999,50,24
19520210,-9999,66,30
19520211,-9999,50,28
19520212,-9999,46,25
19520213,-9999,56,36
19520214,-9999,41,34
19520215,-9999,41,32
19520216,-9999,40,31
19520217,-9999,45,25
19520218,-9999,49,25
19520219,-9999,56,33
19520220,-9999,54,33
19520221,-9999,40,28
19520222,-9999,40,27
19520223,-9999,44,33
19520224,-9999,49,36
19520225,-9999,43,30
19520226,-9999,48,26
19520227,-9999,58,27
19520228,-9999,63,37
19520229,-9999,45,33
19520301,-9999,42,30
19520302,-9999,40,32
19520303,-9999,56,39
19520304,-9999,54,21
19520305,-9999,34,18
19520306,-9999,38,23
19520307,-9999,46,25
19520308,-9999,52,25
19520309,-9999,69,38
19520310,-9999,57,48
19520311,-9999,52,33
19520312,-9999,61,31
19520313,-9999,56,38
19520314,-9999,42,36
19520315,-9999,40,32
19520316,-9999,45,28
19520317,-9999,54,24
19520318,-9999,52,42
19520319,-9999,61,43
19520320,-9999,76,38
19520321,-9999,72,48
19520322,-9999,69,35
19520323,-9999,42,31
19520324,-9999,52,33
19520325,-9999,63,36
19520326,-9999,52,28
19520327,-9999,45,30
19520328,-9999,60,27
19520329,-9999,72,46
19520330,-9999,72,40
19520331,-9999,69,53
19520401,-9999,63,45
19520402,-9999,54,39
19520403,-9999,65,40
19520404,-9999,55,37
19520405,-9999,45,36
19520406,-9999,45,34
19520407,-9999,62,36
19520408,-9999,71,37
19520409,-9999,81,48
19520410,-9999,64,39
19520411,-9999,48,36
19520412,-9999,73,45
19520413,-9999,62,41
19520414,-9999,43,38
19520415,-9999,50,40
19520416,-9999,63,35
19520417,-9999,71,35
19520418,-9999,75,42
19520419,-9999,79,48
19520420,-9999,83,54
19520421,-9999,73,53
19520422,-9999,76,57
19520423,-9999,67,54
19520424,-9999,58,50
19520425,-9999,68,50
19520426,-9999,73,48
19520427,-9999,76,43
19520428,-9999,85,48
19520429,-9999,82,53
19520430,-9999,83,49
19520501,-9999,87,52
19520502,-9999,90,56
19520503,-9999,80,56
19520504,-9999,87,54
19520505,-9999,93,67
19520506,-9999,85,63
19520507,-9999,81,57
19520508,-9999,79,60
19520509,-9999,84,60
19520510,-9999,61,53
19520511,-9999,57,44
19520512,-9999,54,45
19520513,-9999,70,45
19520514,-9999,76,41
19520515,-9999,86,65
19520516,-9999,86,62
19520517,-9999,84,55
19520518,-9999,58,53
19520519,-9999,58,53
19520520,-9999,60,51
19520521,-9999,74,48
19520522,-9999,83,57
19520523,-9999,84,62
19520524,-9999,77,61
19520525,-9999,74,59
19520526,-9999,79,57
19520527,-9999,82,56
19520528,-9999,71,58
19520529,-9999,70,53
19520530,-9999,77,47
19520531,-9999,85,51
19520601,-9999,80,58
19520602,-9999,82,54
19520603,-9999,90,61
19520604,-9999,82,62
19520605,-9999,92,60
19520606,-9999,92,64
19520607,-9999,94,69
19520608,-9999,95,65
19520609,-9999,89,70
19520610,-9999,85,68
19520611,-9999,87,72
19520612,-9999,92,72
19520613,-9999,95,76
19520614,-9999,95,74
19520615,-9999,100,74
19520616,-9999,97,76
19520617,-9999,90,64
19520618,-9999,93,59
19520619,-9999,94,63
19520620,-9999,96,66
19520621,-9999,95,70
19520622,-9999,94,71
19520623,-9999,96,70
19520624,-9999,98,77
19520625,-9999,98,77
19520626,-9999,98,77
19520627,-9999,100,74
19520628,-9999,101,73
19520629,-9999,103,76
19520630,-9999,100,69
19520701,-9999,95,70
19520702,-9999,96,70
19520703,-9999,84,73
19520704,-9999,86,64
19520705,-9999,90,60
19520706,-9999,94,67
19520707,-9999,95,68
19520708,-9999,80,60
19520709,-9999,81,56
19520710,-9999,86,59
19520711,-9999,91,60
19520712,-9999,93,62
19520713,-9999,98,60
19520714,-9999,92,73
19520715,-9999,84,72
19520716,-9999,88,70
19520717,-9999,89,73
19520718,-9999,94,73
19520719,-9999,96,73
19520720,-9999,95,72
19520721,-9999,98,77
19520722,-9999,101,77
19520723,-9999,96,73
19520724,-9999,86,63
19520725,-9999,91,57
19520726,-9999,101,62
19520727,-9999,105,69
19520728,-9999,102,73
19520729,-9999,93,73
19520730,-9999,88,69
19520731,-9999,85,67
19520801,-9999,89,60
19520802,-9999,92,59
19520803,-9999,96,71
19520804,-9999,88,66
19520805,-9999,88,62
19520806,-9999,83,63
19520807,-9999,88,61
19520808,-9999,92,65
19520809,-9999,90,67
19520810,-9999,90,61
19520811,-9999,88,66
19520812,-9999,81,67
19520813,-9999,89,63
19520814,-9999,89,71
19520815,-9999,95,73
19520816,-9999,93,70
19520817,-9999,92,66
19520818,-9999,87,70
19520819,-9999,92,66
19520820,-9999,95,68
19520821,-9999,84,72
19520822,-9999,83,64
19520823,-9999,80,55
19520824,-9999,83,53
19520825,-9999,87,54
19520826,-9999,91,63
19520827,-9999,90,57
19520828,-9999,91,56
19520829,-9999,89,73
19520830,-9999,83,68
19520831,-9999,89,65
19520901,-9999,95,67
19520902,-9999,73,54
19520903,-9999,71,48
19520904,-9999,76,46
19520905,-9999,82,50
19520906,-9999,88,52
19520907,-9999,77,60
19520908,-9999,86,58
19520909,-9999,90,60
19520910,-9999,90,59
19520911,-9999,94,56
19520912,-9999,92,60
19520913,-9999,85,70
19520914,-9999,82,69
19520915,-9999,80,53
19520916,-9999,88,49
19520917,-9999,77,58
19520918,-9999,83,63
19520919,-9999,72,51
19520920,-9999,76,48
19520921,-9999,74,50
19520922,-9999,75,46
19520923,-9999,70,45
19520924,-9999,74,42
19520925,-9999,81,44
19520926,-9999,85,44
19520927,-9999,82,50
19520928,-9999,88,49
19520929,-9999,89,52
19520930,-9999,91,55
19521001,-9999,90,55
19521002,-9999,68,40
19521003,-9999,66,34
19521004,-9999,80,43
19521005,-9999,61,41
19521006,-9999,54,34
19521007,-9999,55,29
19521008,-9999,59,34
19521009,-9999,63,46
19521010,-9999,65,42
19521011,-9999,68,38
19521012,-9999,76,44
19521013,-9999,83,54
19521014,-9999,81,49
19521015,-9999,58,34
19521016,-9999,69,30
19521017,-9999,72,33
19521018,-9999,61,34
19521019,-9999,69,36
19521020,-9999,49,30
19521021,-9999,55,26
19521022,-9999,64,21
19521023,-9999,72,26
19521024,-9999,77,32
19521025,-9999,78,36
19521026,-9999,80,39
19521027,-9999,82,41
19521028,-9999,46,29
19521029,-9999,52,21
19521030,-9999,64,31
19521031,-9999,72,48
19521101,-9999,75,54
19521102,-9999,76,53
19521103,-9999,55,26
19521104,-9999,60,21
19521105,-9999,70,42
19521106,-9999,57,36
19521107,-9999,54,30
19521108,-9999,61,40
19521109,-9999,57,41
19521110,-9999,50,35
19521111,-9999,51,28
19521112,-9999,59,24
19521113,-9999,62,26
19521114,-9999,65,38
19521115,-9999,73,41
19521116,-9999,78,56
19521117,-9999,78,53
19521118,-9999,66,45
19521119,-9999,50,40
19521120,-9999,46,31
19521121,-9999,46,27
19521122,-9999,49,34
19521123,-9999,55,32
19521124,-9999,55,33
19521125,-9999,65,48
19521126,-9999,55,32
19521127,-9999,36,21
19521128,-9999,32,19
19521129,-9999,31,25
19521130,-9999,33,27
19521201,-9999,34,25
19521202,-9999,33,30
19521203,-9999,35,30
19521204,-9999,50,35
19521205,-9999,50,37
19521206,-9999,58,27
19521207,-9999,58,44
19521208,-9999,65,52
19521209,-9999,66,51
19521210,-9999,52,34
19521211,-9999,45,34
19521212,-9999,41,28
19521213,-9999,29,24
19521214,-9999,26,20
19521215,-9999,38,25
19521216,-9999,50,26
19521217,-9999,56,32
19521218,-9999,50,31
19521219,-9999,55,44
19521220,-9999,53,36
19521221,-9999,39,35
19521222,-9999,45,38
19521223,-9999,46,38
19521224,-9999,39,32
19521225,-9999,35,28
19521226,-9999,37,27
19521227,-9999,33,20
19521228,-9999,38,15
19521229,-9999,49,25
19521230,-9999,49,37
19521231,-9999,41,33
19530101,-9999,44,34
19530102,-9999,47,32
19530103,-9999,32,26
19530104,-9999,31,24
19530105,-9999,33,21
19530106,-9999,33,23
19530107,-9999,42,26
19530108,-9999,40,34
19530109,-9999,35,33
19530110,-9999,36,33
19530111,-9999,36,26
19530112,-9999,46,21
19530113,-9999,59,40
19530114,-9999,59,42
19530115,-9999,64,34
19530116,-9999,34,22
19530117,-9999,40,30
19530118,-9999,47,33
19530119,-9999,53,30
19530120,-9999,48,39
19530121,-9999,44,36
19530122,-9999,47,39
19530123,-9999,56,39
19530124,-9999,39,29
19530125,-9999,34,29
19530126,-9999,58,31
19530127,-9999,49,33
19530128,-9999,39,27
19530129,-9999,42,30
19530130,-9999,54,36
19530131,-9999,54,37
19530201,-9999,40,29
19530202,-9999,62,29
19530203,-9999,41,28
19530204,-9999,49,24
19530205,-9999,56,33
19530206,-9999,52,31
19530207,-9999,52,28
19530208,-9999,57,26
19530209,-9999,60,31
19530210,-9999,58,45
19530211,-9999,59,36
19530212,-9999,37,32
19530213,-9999,45,31
19530214,-9999,50,30
19530215,-9999,40,28
19530216,-9999,55,23
19530217,-9999,35,16
19530218,-9999,58,25
19530219,-9999,57,39
19530220,-9999,64,39
19530221,-9999,39,25
19530222,-9999,40,19
19530223,-9999,57,31
19530224,-9999,50,32
19530225,-9999,47,37
19530226,-9999,55,40
19530227,-9999,51,35
19530228,-9999,47,24
19530301,-9999,40,30
19530302,-9999,46,33
19530303,-9999,68,38
19530304,-9999,42,30
19530305,-9999,54,31
19530306,-9999,55,32
19530307,-9999,55,28
19530308,-9999,45,25
19530309,-9999,52,24
19530310,-9999,61,26
19530311,-9999,58,48
19530312,-9999,56,51
19530313,-9999,66,49
19530314,-9999,69,51
19530315,-9999,62,39
19530316,-9999,57,33
19530317,-9999,67,41
19530318,-9999,65,46
19530319,-9999,58,37
19530320,-9999,68,33
19530321,-9999,75,50
19530322,-9999,67,53
19530323,-9999,65,44
19530324,-9999,60,34
19530325,-9999,44,31
19530326,-9999,49,32
19530327,-9999,58,29
19530328,-9999,57,40
19530329,-9999,57,31
19530330,-9999,50,45
19530331,-9999,74,48
19530401,-9999,61,46
19530402,-9999,52,43
19530403,-9999,60,36
19530404,-9999,60,35
19530405,-9999,57,32
19530406,-9999,51,44
19530407,-9999,62,40
19530408,-9999,67,48
19530409,-9999,84,55
19530410,-9999,60,42
19530411,-9999,58,38
19530412,-9999,47,41
19530413,-9999,54,35
19530414,-9999,65,34
19530415,-9999,65,41
19530416,-9999,56,37
19530417,-9999,66,42
19530418,-9999,43,31
19530419,-9999,44,30
19530420,-9999,52,32
19530421,-9999,64,36
19530422,-9999,80,51
19530423,-9999,80,57
19530424,-9999,71,58
19530425,-9999,76,50
19530426,-9999,50,43
19530427,-9999,61,41
19530428,-9999,81,49
19530429,-9999,76,56
19530430,-9999,78,59
19530501,-9999,86,54
19530502,-9999,76,50
19530503,-9999,81,48
19530504,-9999,67,59
19530505,-9999,71,55
19530506,-9999,71,51
19530507,-9999,66,50
19530508,-9999,69,49
19530509,-9999,77,48
19530510,-9999,83,52
19530511,-9999,73,64
19530512,-9999,77,62
19530513,-9999,65,48
19530514,-9999,56,49
19530515,-9999,63,52
19530516,-9999,80,60
19530517,-9999,79,58
19530518,-9999,72,56
19530519,-9999,76,56
19530520,-9999,80,52
19530521,-9999,86,66
19530522,-9999,84,69
19530523,-9999,70,59
19530524,-9999,90,65
19530525,-9999,91,73
19530526,-9999,94,70
19530527,-9999,76,59
19530528,-9999,78,57
19530529,-9999,92,51
19530530,-9999,92,74
19530531,-9999,93,69
19530601,-9999,81,62
19530602,-9999,80,55
19530603,-9999,86,53
19530604,-9999,90,62
19530605,-9999,92,68
19530606,-9999,92,69
19530607,-9999,91,65
19530608,-9999,96,72
19530609,-9999,99,77
19530610,-9999,98,74
19530611,-9999,90,71
19530612,-9999,97,67
19530613,-9999,89,70
19530614,-9999,85,66
19530615,-9999,88,60
19530616,-9999,96,74
19530617,-9999,90,69
19530618,-9999,92,61
19530619,-9999,99,70
19530620,-9999,101,76
19530621,-9999,95,69
19530622,-9999,96,67
19530623,-9999,97,67
19530624,-9999,97,68
19530625,-9999,96,75
19530626,-9999,81,68
19530627,-9999,95,69
19530628,-9999,90,74
19530629,-9999,94,73
19530630,-9999,97,72
19530701,-9999,98,75
19530702,-9999,99,80
19530703,-9999,93,76
19530704,-9999,91,71
19530705,-9999,99,77
19530706,-9999,97,74
19530707,-9999,91,70
19530708,-9999,90,68
19530709,-9999,82,60
19530710,-9999,82,57
19530711,-9999,87,54
19530712,-9999,88,56
19530713,-9999,91,62
19530714,-9999,91,62
19530715,-9999,92,61
19530716,-9999,89,68
19530717,-9999,82,70
19530718,-9999,89,71
19530719,-9999,93,72
19530720,-9999,94,72
19530721,-9999,85,73
19530722,-9999,87,72
19530723,-9999,89,70
19530724,-9999,89,67
19530725,-9999,91,67
19530726,-9999,94,61
19530727,-9999,96,61
19530728,-9999,95,68
19530729,-9999,97,70
19530730,-9999,99,72
19530731,-9999,99,74
19530801,-9999,98,77
19530802,-9999,97,77
19530803,-9999,98,74
19530804,-9999,89,74
19530805,-9999,81,69
19530806,-9999,84,67
19530807,-9999,91,68
19530808,-9999,81,62
19530809,-9999,82,59
19530810,-9999,85,60
19530811,-9999,90,57
19530812,-9999,88,63
19530813,-9999,93,67
19530814,-9999,93,65
19530815,-9999,95,64
19530816,-9999,88,65
19530817,-9999,85,68
19530818,-9999,83,61
19530819,-9999,82,54
19530820,-9999,85,56
19530821,-9999,87,53
19530822,-9999,90,62
19530823,-9999,90,61
19530824,-9999,93,59
19530825,-9999,95,59
19530826,-9999,96,59
19530827,-9999,97,60
19530828,-9999,97,61
19530829,-9999,97,61
19530830,-9999,97,67
19530831,-9999,100,67
19530901,-9999,101,65
19530902,-9999,102,70
19530903,-9999,98,75
19530904,-9999,80,55
19530905,-9999,78,51
19530906,-9999,86,48
19530907,-9999,78,52
19530908,-9999,82,47
19530909,-9999,87,49
19530910,-9999,89,65
19530911,-9999,95,69
19530912,-9999,79,56
19530913,-9999,73,42
19530914,-9999,88,51
19530915,-9999,83,47
19530916,-9999,85,52
19530917,-9999,90,53
19530918,-9999,98,58
19530919,-9999,76,61
19530920,-9999,87,58
19530921,-9999,72,50
19530922,-9999,70,42
19530923,-9999,79,44
19530924,-9999,84,48
19530925,-9999,84,66
19530926,-9999,84,60
19530927,-9999,83,50
19530928,-9999,93,44
19530929,-9999,99,49
19530930,-9999,91,61
19531001,-9999,90,61
19531002,-9999,94,57
19531003,-9999,87,63
19531004,-9999,87,62
19531005,-9999,62,47
19531006,-9999,58,44
19531007,-9999,62,39
19531008,-9999,70,34
19531009,-9999,75,38
19531010,-9999,79,41
19531011,-9999,83,47
19531012,-9999,75,49
19531013,-9999,75,46
19531014,-9999,76,41
19531015,-9999,81,41
19531016,-9999,81,47
19531017,-9999,82,40
19531018,-9999,85,42
19531019,-9999,87,42
19531020,-9999,86,47
19531021,-9999,88,47
19531022,-9999,87,48
19531023,-9999,73,47
19531024,-9999,61,39
19531025,-9999,68,37
19531026,-9999,73,38
19531027,-9999,58,47
19531028,-9999,54,41
19531029,-9999,57,34
19531030,-9999,65,30
19531031,-9999,66,32
19531101,-9999,73,34
19531102,-9999,75,38
19531103,-9999,71,49
19531104,-9999,58,41
19531105,-9999,47,32
19531106,-9999,46,26
19531107,-9999,45,23
19531108,-9999,54,28
19531109,-9999,57,23
19531110,-9999,60,22
19531111,-9999,61,32
19531112,-9999,58,27
19531113,-9999,65,26
